doc_id,MLS,MLT,MLC,C_S,C_T,CT_T,DC_C,DC_T,CP_C,CP_T,T_S,CN_C,CN_T,VP_T
https://doi.org/10.1108/acmm-12-2013-1338,25.833333333333332,25.833333333333332,17.22222222222222,1.5,1.5,0.5,0.8888888888888888,1.3333333333333333,0.3333333333333333,0.5,1.0,2.2222222222222223,3.3333333333333335,2.8333333333333335
https://doi.org/10.1108/acmm-10-2013-1312,33.5,33.5,11.823529411764707,2.8333333333333335,2.8333333333333335,0.8333333333333334,0.5294117647058824,1.5,0.5294117647058824,1.5,1.0,1.7058823529411764,4.833333333333333,3.6666666666666665
https://doi.org/10.1108/acmm-01-2015-1496,22.176470588235293,22.176470588235293,22.176470588235293,1.0,1.0,0.11764705882352941,0.35294117647058826,0.35294117647058826,0.7647058823529411,0.7647058823529411,1.0,3.176470588235294,3.176470588235294,1.6470588235294117
https://doi.org/10.1108/acmm-01-2015-1497,20.5,20.5,9.461538461538462,2.1666666666666665,2.1666666666666665,0.6666666666666666,0.46153846153846156,1.0,0.5384615384615384,1.1666666666666667,1.0,1.1538461538461537,2.5,2.8333333333333335
https://doi.org/10.1108/acmm-01-2014-1347,19.0,19.0,22.166666666666668,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.8333333333333334,0.7142857142857143,1.3333333333333333,1.1428571428571428,1.0,4.333333333333333,3.7142857142857144,1.4285714285714286
https://doi.org/10.1108/acmm-01-2015-1488,35.42857142857143,35.42857142857143,17.714285714285715,2.0,2.0,0.7142857142857143,0.5,1.0,0.7142857142857143,1.4285714285714286,1.0,2.9285714285714284,5.857142857142857,2.5714285714285716
https://doi.org/10.1108/acmm-11-2013-1326,23.9,23.9,12.578947368421053,1.9,1.9,0.7,0.3157894736842105,0.6,0.2631578947368421,0.5,1.0,2.0,3.8,2.5
https://doi.org/10.1108/acmm-01-2015-1487,25.571428571428573,25.571428571428573,9.944444444444445,2.5714285714285716,2.5714285714285716,0.7142857142857143,0.6111111111111112,1.5714285714285714,0.3888888888888889,1.0,1.0,1.6111111111111112,4.142857142857143,3.4285714285714284
https://doi.org/10.1108/acmm-01-2015-1486,22.666666666666668,22.666666666666668,13.6,1.6666666666666667,1.6666666666666667,0.5,0.3,0.5,0.4,0.6666666666666666,1.0,1.6,2.6666666666666665,2.3333333333333335
https://doi.org/10.1108/acmm-10-2013-1304,24.333333333333332,24.333333333333332,9.733333333333333,2.5,2.5,1.0,0.6,1.5,0.5333333333333333,1.3333333333333333,1.0,1.6,4.0,3.6666666666666665
https://doi.org/10.1108/acmm-10-2013-1301,35.0,35.0,10.0,3.5,3.5,0.875,0.5,1.75,0.2857142857142857,1.0,1.0,1.8571428571428572,6.5,4.375
https://doi.org/10.1108/acmm-07-2013-1290,24.0,24.0,12.705882352941176,1.8888888888888888,1.8888888888888888,0.5555555555555556,0.29411764705882354,0.5555555555555556,0.47058823529411764,0.8888888888888888,1.0,2.235294117647059,4.222222222222222,2.888888888888889
https://doi.org/10.1108/acmm-07-2011-1137,20.0,20.0,12.142857142857142,1.6470588235294117,1.6470588235294117,0.5294117647058824,0.5714285714285714,0.9411764705882353,0.5357142857142857,0.8823529411764706,1.0,2.0,3.2941176470588234,2.176470588235294
https://doi.org/10.1108/acmm-07-2014-1413,24.4,24.4,10.166666666666666,2.4,2.4,0.8,0.5,1.2,0.25,0.6,1.0,1.8333333333333333,4.4,3.2
https://doi.org/10.1108/acmm-04-2014-1378,20.272727272727273,20.272727272727273,12.38888888888889,1.6363636363636365,1.6363636363636365,0.36363636363636365,0.7222222222222222,1.1818181818181819,0.4444444444444444,0.7272727272727273,1.0,1.8333333333333333,3.0,2.4545454545454546
https://doi.org/10.1108/acmm-03-2014-1366,19.642857142857142,19.642857142857142,9.482758620689655,2.0714285714285716,2.0714285714285716,0.7142857142857143,0.41379310344827586,0.8571428571428571,0.3793103448275862,0.7857142857142857,1.0,1.2413793103448276,2.5714285714285716,2.357142857142857
https://doi.org/10.1108/acmm-01-2014-1345,24.875,24.875,15.307692307692308,1.625,1.625,0.5,0.3076923076923077,0.5,0.46153846153846156,0.75,1.0,2.8461538461538463,4.625,2.375
https://doi.org/10.5006/1787,21.5,21.5,12.285714285714286,1.75,1.75,0.5,0.42857142857142855,0.75,0.5714285714285714,1.0,1.0,1.5714285714285714,2.75,2.75
https://doi.org/10.5006/1709,23.25,23.25,10.333333333333334,2.25,2.25,0.75,0.2222222222222222,0.5,0.8888888888888888,2.0,1.0,1.4444444444444444,3.25,2.5
https://doi.org/10.5006/1818,25.454545454545453,25.454545454545453,14.0,1.8181818181818181,1.8181818181818181,0.5454545454545454,0.35,0.6363636363636364,0.9,1.6363636363636365,1.0,1.9,3.4545454545454546,2.5454545454545454
https://doi.org/10.5006/1837,33.833333333333336,33.833333333333336,14.5,2.3333333333333335,2.3333333333333335,0.8333333333333334,0.42857142857142855,1.0,0.42857142857142855,1.0,1.0,2.5,5.833333333333333,3.0
https://doi.org/10.5006/1927,33.0,33.0,11.0,3.0,3.0,1.0,0.6666666666666666,2.0,0.5,1.5,1.0,2.1666666666666665,6.5,4.5
https://doi.org/10.5006/1566,23.555555555555557,23.555555555555557,13.25,1.7777777777777777,1.7777777777777777,0.7777777777777778,0.5,0.8888888888888888,0.625,1.1111111111111112,1.0,2.0,3.5555555555555554,2.4444444444444446
https://doi.org/10.5006/1766,27.285714285714285,27.285714285714285,12.733333333333333,2.142857142857143,2.142857142857143,0.8571428571428571,0.4,0.8571428571428571,0.3333333333333333,0.7142857142857143,1.0,2.0,4.285714285714286,2.7142857142857144
https://doi.org/10.5006/1770,32.2,32.2,11.5,2.8,2.8,0.9,0.4642857142857143,1.3,0.6428571428571429,1.8,1.0,1.8571428571428572,5.2,3.5
https://doi.org/10.5006/1672,31.333333333333332,31.333333333333332,23.5,1.3333333333333333,1.3333333333333333,0.5,0.5,0.6666666666666666,0.875,1.1666666666666667,1.0,4.125,5.5,2.1666666666666665
https://doi.org/10.5006/1916,17.7,17.7,10.411764705882353,1.7,1.7,0.5,0.5294117647058824,0.9,0.5294117647058824,0.9,1.0,1.6470588235294117,2.8,2.2
https://doi.org/10.5006/1848,27.666666666666668,27.666666666666668,14.647058823529411,1.8888888888888888,1.8888888888888888,0.5555555555555556,0.5294117647058824,1.0,0.7058823529411765,1.3333333333333333,1.0,2.3529411764705883,4.444444444444445,2.111111111111111
https://doi.org/10.5006/1703,36.333333333333336,36.333333333333336,9.909090909090908,3.6666666666666665,3.6666666666666665,0.6666666666666666,0.6363636363636364,2.3333333333333335,0.36363636363636365,1.3333333333333333,1.0,1.3636363636363635,5.0,4.333333333333333
https://doi.org/10.5006/1852,27.8,27.8,12.636363636363637,2.2,2.2,0.8,0.36363636363636365,0.8,0.45454545454545453,1.0,1.0,2.272727272727273,5.0,2.8
https://doi.org/10.5006/1865,30.25,30.25,12.736842105263158,2.375,2.375,0.875,0.5789473684210527,1.375,0.631578947368421,1.5,1.0,2.3157894736842106,5.5,3.0
https://doi.org/10.5006/1949,43.714285714285715,43.714285714285715,14.571428571428571,3.0,3.0,1.0,0.7142857142857143,2.142857142857143,0.38095238095238093,1.1428571428571428,1.0,2.3333333333333335,7.0,4.285714285714286
https://doi.org/10.5006/1888,26.4,26.4,10.153846153846153,2.6,2.6,1.0,0.15384615384615385,0.4,0.3076923076923077,0.8,1.0,2.076923076923077,5.4,3.4
https://doi.org/10.5006/1833,22.0,22.0,7.333333333333333,3.0,3.0,1.0,0.6,1.8,0.4,1.2,1.0,1.2666666666666666,3.8,3.2
https://doi.org/10.5006/1338,26.818181818181817,26.818181818181817,11.346153846153847,2.3636363636363638,2.3636363636363638,0.6363636363636364,0.46153846153846156,1.0909090909090908,0.3076923076923077,0.7272727272727273,1.0,1.9230769230769231,4.545454545454546,2.909090909090909
https://doi.org/10.5006/1657,30.75,30.75,13.666666666666666,2.25,2.25,0.875,0.2777777777777778,0.625,0.3888888888888889,0.875,1.0,2.3333333333333335,5.25,2.625
https://doi.org/10.5006/1777,27.571428571428573,27.571428571428573,13.785714285714286,2.0,2.0,0.7142857142857143,0.35714285714285715,0.7142857142857143,0.5714285714285714,1.1428571428571428,1.0,2.7142857142857144,5.428571428571429,2.4285714285714284
https://doi.org/10.5006/1804,26.375,26.375,14.066666666666666,1.875,1.875,0.625,0.2,0.375,1.0666666666666667,2.0,1.0,2.466666666666667,4.625,2.375
https://doi.org/10.5006/1918,30.0,30.0,15.0,2.0,2.0,0.6,0.7,1.4,1.0,2.0,1.0,1.9,3.8,3.2
https://doi.org/10.5006/1692,30.625,30.625,11.136363636363637,2.75,2.75,0.875,0.5909090909090909,1.625,0.5,1.375,1.0,1.9545454545454546,5.375,3.25
https://doi.org/10.5006/1811,31.5,31.5,10.5,3.0,3.0,1.0,0.25,0.75,0.5833333333333334,1.75,1.0,1.8333333333333333,5.5,3.25
https://doi.org/10.5006/1700,29.8,29.8,11.92,2.5,2.5,1.0,0.4,1.0,0.72,1.8,1.0,1.48,3.7,3.3
https://doi.org/10.5006/1876,31.8,31.8,12.23076923076923,2.6,2.6,0.8,0.5384615384615384,1.4,0.5384615384615384,1.4,1.0,1.8461538461538463,4.8,3.8
https://doi.org/10.5006/1861,24.285714285714285,24.285714285714285,10.0,2.4285714285714284,2.4285714285714284,0.8571428571428571,0.4117647058823529,1.0,0.47058823529411764,1.1428571428571428,1.0,1.7058823529411764,4.142857142857143,2.7142857142857144
https://doi.org/10.5006/1696,22.333333333333332,22.333333333333332,16.75,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.5,0.6666666666666666,1.0,2.6666666666666665,3.5555555555555554,1.8888888888888888
https://doi.org/10.5006/1753,23.75,23.75,13.571428571428571,1.75,1.75,0.5,0.42857142857142855,0.75,0.42857142857142855,0.75,1.0,1.9523809523809523,3.4166666666666665,3.0
https://doi.org/10.5006/1851,22.444444444444443,22.444444444444443,11.882352941176471,1.8888888888888888,1.8888888888888888,0.5555555555555556,0.35294117647058826,0.6666666666666666,0.5294117647058824,1.0,1.0,1.8235294117647058,3.4444444444444446,2.4444444444444446
https://doi.org/10.5006/1601,30.6,30.6,13.909090909090908,2.2,2.2,0.8,0.45454545454545453,1.0,0.2727272727272727,0.6,1.0,2.6363636363636362,5.8,3.0
https://doi.org/10.5006/1806,23.833333333333332,23.833333333333332,8.411764705882353,2.8333333333333335,2.8333333333333335,1.0,0.17647058823529413,0.5,0.23529411764705882,0.6666666666666666,1.0,1.3529411764705883,3.8333333333333335,3.0
https://doi.org/10.5006/1892,22.083333333333332,22.083333333333332,12.045454545454545,1.8333333333333333,1.8333333333333333,0.5,0.6363636363636364,1.1666666666666667,0.3181818181818182,0.5833333333333334,1.0,1.6818181818181819,3.0833333333333335,2.8333333333333335
