doc_id,past_tense_ratio,present_tense_ratio,passive_ratio,stance_verb_ratio,mental_verb_ratio,modal_possibility_ratio,modal_prediction_ratio,relative_clause_ratio,communication_verb_ratio,suasive_verb_ratio,noun_modifier_ratio,abstract_noun_ratio,nominalization_ratio,human_noun_ratio,word_length
https://doi.org/10.5006/2181,0.03225806451612903,0.03225806451612903,0.04032258064516129,0.008064516129032258,0.016129032258064516,0.0,0.0,0.0,0.016129032258064516,0.0,0.056451612903225805,0.04032258064516129,0.08870967741935484,0.008064516129032258,5.491935483870968
https://doi.org/10.5006/2234,0.018867924528301886,0.04716981132075472,0.02830188679245283,0.0,0.009433962264150943,0.0,0.018867924528301886,0.018867924528301886,0.009433962264150943,0.0,0.09433962264150944,0.0660377358490566,0.09433962264150944,0.009433962264150943,5.556603773584905
https://doi.org/10.5006/2123,0.010752688172043012,0.03225806451612903,0.021505376344086023,0.010752688172043012,0.0,0.010752688172043012,0.0,0.0,0.010752688172043012,0.03225806451612903,0.13978494623655913,0.043010752688172046,0.12903225806451613,0.0,5.258064516129032
https://doi.org/10.5006/2235,0.0,0.04113924050632911,0.00949367088607595,0.0,0.00949367088607595,0.00949367088607595,0.00949367088607595,0.028481012658227847,0.0031645569620253164,0.006329113924050633,0.16455696202531644,0.05379746835443038,0.14873417721518986,0.006329113924050633,6.455696202531645
https://doi.org/10.5006/1923,0.0,0.03875968992248062,0.015503875968992248,0.0,0.0,0.007751937984496124,0.007751937984496124,0.015503875968992248,0.007751937984496124,0.0,0.10077519379844961,0.06976744186046512,0.10852713178294573,0.031007751937984496,5.868217054263566
https://doi.org/10.5006/1849,0.0,0.04979253112033195,0.024896265560165973,0.0,0.0,0.012448132780082987,0.0,0.004149377593360996,0.008298755186721992,0.008298755186721992,0.11203319502074689,0.03734439834024896,0.17012448132780084,0.004149377593360996,5.522821576763485
https://doi.org/10.5006/2103,0.045662100456621,0.0136986301369863,0.0182648401826484,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0,0.0,0.0045662100456621,0.0,0.1095890410958904,0.0410958904109589,0.1187214611872146,0.0091324200913242,5.5479452054794525
https://doi.org/10.5006/2115,0.0273224043715847,0.0273224043715847,0.01639344262295082,0.00546448087431694,0.00546448087431694,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.01639344262295082,0.01092896174863388,0.14207650273224043,0.03278688524590164,0.13114754098360656,0.00546448087431694,5.66120218579235
https://doi.org/10.5006/1600,0.008,0.032,0.016,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.12,0.056,0.104,0.008,5.36
https://doi.org/10.5006/1637,0.01875,0.03125,0.0375,0.0,0.0125,0.00625,0.0,0.00625,0.0125,0.0,0.05,0.04375,0.1,0.00625,5.09375
