doc_id,Dim1,Dim2,Dim3,Dim4
https://doi.org/10.1108/acmm-02-2014-1352,-0.046929725138017,0.8917117348896402,1.6548191473198328,0.49695192895061074
https://doi.org/10.1108/acmm-10-2013-1302,1.1269510375189804,0.7242445803142259,0.08574664237563011,-0.2584739815573751
https://doi.org/10.1108/acmm-10-2013-1307,1.6694471025363717,0.811235829790797,-0.7877749249388656,1.2284478747478282
https://doi.org/10.1108/acmm-01-2014-1339,0.11126746093647961,0.6026689401243612,-0.9752620118897775,-0.5350698392753411
https://doi.org/10.1108/acmm-05-2014-1389,0.807796185285021,0.2290335589797881,1.8477109454436003,0.2819266030258259
https://doi.org/10.1108/acmm-04-2014-1375,0.04524450701561936,-1.1066398161744253,-0.11680025341226771,0.29265043246996203
https://doi.org/10.1108/acmm-11-2013-1324,0.030580988700905348,1.6030342768404204,-0.4216131168850858,-0.8413891090755833
https://doi.org/10.1108/acmm-11-2013-1319,-0.5847202213292789,-0.009186321071851833,0.21609039159322302,0.2304144351207962
https://doi.org/10.1108/acmm-05-2014-1381,-0.03454299895280312,0.307548595348658,1.4062651303517908,-1.0590558925305653
https://doi.org/10.1108/acmm-10-2013-1308,0.22528595892951592,0.6540463109459576,-0.22893154357192083,-0.25762695693745136
https://doi.org/10.1108/acmm-06-2014-1396,1.464424019693877,0.5249488936274888,-0.36667868139526044,-1.1762707432718245
https://doi.org/10.1108/acmm-12-2013-1333,-0.40124752267539454,0.29644233621057287,0.02439424337595364,-0.6160114270481225
https://doi.org/10.1108/acmm-11-2013-1321,1.0624425390882857,-0.039415545270992544,-0.20534684624691135,0.3924976574708126
https://doi.org/10.1108/acmm-05-2014-1388,0.6738201914806932,0.6313061773462829,-0.2510392618320411,0.8516887546365262
https://doi.org/10.1108/acmm-01-2014-1342,0.3897195527366458,0.25993346387370037,-0.7425300165429621,-0.18410576943899382
https://doi.org/10.1108/acmm-01-2015-1498,1.3551799167717993,0.8361007243023992,-0.9713597604856895,0.20388743536175333
https://doi.org/10.1108/acmm-04-2014-1367,0.4920904303332901,-0.27841690447835776,0.15420959963246425,0.1729047639047702
https://doi.org/10.1108/acmm-10-2013-1305,-0.4670324111762702,1.5780854842682512,0.46576786806975995,0.6880838127974187
https://doi.org/10.1108/acmm-12-2013-1331,0.09619239321607016,-0.17174349082209625,-1.0341617356243287,-0.8838688930032472
https://doi.org/10.1108/acmm-11-2013-1320,-0.30509239490277384,-0.4223182084208157,-0.025535186485381854,0.22745487122127386
https://doi.org/10.1108/acmm-03-2014-1364,1.3295624497721639,-0.10806683562997374,-0.8459804862159723,0.9987346878076472
https://doi.org/10.1108/acmm-12-2013-1336,0.8677351719187412,1.2019776607609354,0.5769054548588491,-0.5830777607860582
https://doi.org/10.1108/acmm-10-2013-1311,0.9406073712452965,0.5578229024395374,0.670295339305291,-0.003573322671754302
https://doi.org/10.1108/acmm-11-2013-1317,0.08242072623766551,1.1923118852835362,-0.28805986338589123,1.1104473751272919
https://doi.org/10.1108/acmm-01-2014-1343,-0.13246292988244737,0.16419556658206633,0.3011200800625678,-0.5975897640833133
https://doi.org/10.1108/acmm-07-2013-1276,1.595210231230137,1.3303618733123734,1.1100895168909326,-0.7313612547286619
https://doi.org/10.1108/acmm-07-2014-1410,0.4763035899836036,-0.5818011938618131,1.362312230074314,0.6316160196479832
https://doi.org/10.1108/acmm-12-2014-1475,-0.37213578136746917,0.0016867123528826067,0.07036807924882747,-0.11947172902256449
https://doi.org/10.1108/acmm-06-2013-1271,0.10255679298719518,-0.3528631298140007,-0.18248650792636226,0.0460938901860217
https://doi.org/10.1108/acmm-01-2015-1495,-0.3208774365879513,1.4598789097855436,-0.16574715389403427,-1.0147336566150396
https://doi.org/10.1108/acmm-01-2015-1490,-0.7515941575822342,0.47443097743991997,0.12873400046447042,0.4878017139795068
https://doi.org/10.1108/acmm-09-2014-1433,-0.21137095384637897,0.2597312598703156,0.17019179258774375,-0.9105387772582771
https://doi.org/10.1108/acmm-01-2015-1492,0.8070406311364581,0.887124965229738,0.722500063792714,0.3140042543257421
https://doi.org/10.1108/acmm-03-2014-1357,-1.0465606099775635,0.47719269434903516,0.5103584359036618,0.8386353581752609
https://doi.org/10.1108/acmm-11-2013-1323,0.4259587119046402,-0.543920002983224,0.5594493500409881,-0.2563355101676577
https://doi.org/10.1108/acmm-01-2014-1340,-0.49153564764812796,0.4440249482056519,-0.4313569788074925,-0.1264323278882342
https://doi.org/10.1108/acmm-01-2014-1344,-0.6663945334224182,0.4021457490374683,-0.3040337315714678,-1.2019918906217735
https://doi.org/10.1108/acmm-12-2013-1329,1.1732768728856013,-1.4353339213553562,-1.1379982270502076,-0.3372235781794237
https://doi.org/10.1108/acmm-03-2014-1359,0.6040176390466465,0.36559252873141473,0.540014449860472,-0.38798089392145296
https://doi.org/10.1108/acmm-12-2013-1338,0.26150871214210775,-1.0650232883588726,0.8367109070357792,2.9912964475983417
https://doi.org/10.1108/acmm-10-2013-1312,0.4069276597780354,0.9041636003843004,-0.5156032731267708,-1.2969576642793825
https://doi.org/10.1108/acmm-01-2015-1496,-0.5468736980188321,1.2355880525293823,-1.204937238326916,-0.7193036612253099
https://doi.org/10.1108/acmm-01-2015-1497,0.4946950432313679,1.8226181491654558,1.520573597012583,1.818760235586053
https://doi.org/10.1108/acmm-01-2014-1347,1.2738964594936417,-0.13184461503932515,0.14338044282348011,1.3952879854166533
https://doi.org/10.1108/acmm-01-2015-1488,0.4652203123190042,0.5599548885817256,-0.994299444665309,-1.2359078685260967
https://doi.org/10.1108/acmm-11-2013-1326,0.014564011833759195,-0.07361894376838407,-0.011985979824341991,-1.3546622051793473
https://doi.org/10.1108/acmm-01-2015-1487,1.6974098775685087,0.3195608980068975,0.46203014587235436,0.26310271425518283
https://doi.org/10.1108/acmm-01-2015-1486,3.7425608085176023,2.0911660471594713,2.8571772030549156,0.6433095581269687
https://doi.org/10.1108/acmm-10-2013-1304,1.1599046541342357,-1.0943485767859198,-0.6842179967703694,-0.22039696084427518
https://doi.org/10.1108/acmm-10-2013-1301,-0.37204579211934535,0.6394116695419182,-0.660349894542413,-0.9705092576875975
