Dim1,Dim2,Dim3,Dim4,NCC,citations,cluster
-0.4580371326708007,0.4919426355574025,-0.3437047775371885,-0.0878025450434991,0.4146991622239147,9,1
-0.2216831328708917,0.8125632028829773,-1.0886665157154245,0.3227600683178472,0.3686214775323686,8,1
0.4327668411817724,0.703298477725729,-0.819314071371459,0.729317919360989,0.3686214775323686,8,1
0.3339976051573061,1.403791459640357,0.1874391765613646,2.064149835208645,0.3225437928408226,7,0
0.4616278526305507,0.2582853335949386,2.0421049057792504,1.8230319629082168,0.3225437928408226,7,0
-0.1109126284216042,0.953780320423516,0.9157265491345448,-0.6743593391601456,0.3225437928408226,7,1
1.3509934954797094,0.3549901348026769,-0.7080109092598843,-0.3949837071755617,0.3225437928408226,7,1
1.3695192480640603,0.3619475106010413,0.7511474312335155,-0.6987552724947567,0.1843107387661843,4,0
-0.1626942018658015,1.4297904574955538,-0.8717059273690484,1.5230534558079514,0.5529322162985529,12,0
-0.5501064671832074,2.300576001095219,0.3112304209212344,1.9642621359477528,0.4607768469154608,10,0
0.3601016250425503,0.5538796253633786,0.0613910082886334,0.3446880766112639,0.4146991622239147,9,0
-0.3144626791739573,-1.3748140985836834,-0.3770071965882894,-0.3605164262112225,0.3686214775323686,8,1
-1.811010791366124,-0.035736506188319,0.1965395727378838,-0.887631431056712,0.3686214775323686,8,1
-1.217635246549709,0.8592778609001754,1.062936807309845,-1.0726933963050165,0.3225437928408226,7,1
0.3812307373663915,0.897394046529532,0.9765549186835994,-0.5083254522523436,0.3225437928408226,7,0
0.1836730879714329,-0.9520011504142284,-1.4082370115503189,-0.156522019019031,0.2764661081492764,6,1
-0.1006134868760919,0.3180565136963018,0.308295748188816,-0.5757906153183415,0.2764661081492764,6,1
-0.2090148206141046,-0.791448424700779,0.0119732519292713,-0.5476750834132674,0.2303884234577304,5,1
-1.6487757949120196,1.5158705873684282,0.4566048877819392,-0.3178220512077881,0.1843107387661843,4,1
0.4621119761215695,-0.4760042435543324,0.3652951613751953,-0.5880784121790522,0.1843107387661843,4,1
-0.4599147753281224,0.7998741715743215,1.0700182161968927,1.0608863820586865,0.1382330540746382,3,0
-0.1742474923288589,-1.5280417138707838,-0.0993965656999967,0.1576186190983325,0.1382330540746382,3,1
1.2106556913530606,-1.524880590131205,-0.6866883319791444,1.4600674173981434,0.0921553693830921,2,0
-0.3284700925813387,0.6556411735897054,0.3702833456584313,1.919733064627101,0.2764661081492764,6,0
-0.5270184769188475,-0.4136297973579456,1.4231993293736571,0.6664585587073031,0.2303884234577304,5,0
-1.3879436459524326,0.2766390882136724,-0.220200200147367,-0.1155463413921766,0.1843107387661843,4,1
0.8391335335021253,0.915987054113354,-1.418758737643422,-1.3721387106013816,0.1382330540746382,3,1
0.4487705826129836,1.6425925690752894,-0.2095978808505824,-0.1868820131324348,0.2764661081492764,6,1
-0.2643448343365603,-0.2992525429918302,-0.283384531004517,1.7490309195891798,0.2764661081492764,6,0
-0.7221369951259506,1.631860257968167,-0.919394468297978,0.5483139180913205,0.2303884234577304,5,1
0.5472068526855751,-1.0701007690115254,1.4865655978891037,-0.3270499696006408,0.1843107387661843,4,0
-0.193322624025454,-0.4636083473062776,0.1525474651388215,0.2647532501978767,0.1843107387661843,4,0
-0.612701906474768,-1.7024181550919912,-1.5709979703929082,-0.5694124913055084,0.1843107387661843,4,1
-1.2453877221052287,1.3907014948242098,-0.3703651164723097,-0.8951685506735136,0.1382330540746382,3,1
-1.5246849423378837,0.8188420937684303,-0.0327397134794155,0.1558728632238352,0.1382330540746382,3,1
-0.6703757564615771,0.9124891896907856,-1.0312419742251424,-0.050666554373399,0.1382330540746382,3,1
0.0103890358272223,0.2206143853655196,0.3795505645605018,0.8859683274350357,0.0921553693830921,2,0
-0.1642934326266378,1.1084638864534595,-0.759710933935577,-0.7380561180192756,0.046077684691546,1,1
1.5844146762824431,-0.4660044717036634,1.513604263432354,-0.3259218360166561,0.046077684691546,1,0
0.9329696875235834,-0.7384905218328983,1.3604989819090585,1.165920418137396,0.046077684691546,1,0
-0.6754846395513567,0.9262517478332876,0.2716123488889221,-0.1342037379789184,0.046077684691546,1,1
-1.025199683698424,-0.5062619951400646,2.584347696315857,0.0700693876876612,0.0,0,0
0.0612422649433738,0.4160707928288228,-0.8731660013422776,-0.5834274618422155,0.0,0,1
0.3572400202318557,1.544601734838595,0.2167686588065958,1.9003226491734349,0.0,0,0
0.5163967389779162,-0.915146413094372,2.530827612015522,-0.7809379411362366,0.0,0,0
0.3161364332658031,2.168259969649764,-0.79552096236775,0.5699668288400305,1.9686940966010733,31,1
-0.2789846129243675,-1.696237328538886,3.189004398119646,1.265420591007737,5.84257602862254,92,0
0.1245010012988833,0.0418996843607589,-0.8308817755593735,0.8724544068865271,3.683363148479428,58,1
1.1823125330981323,-1.219345974436994,1.6056981614881398,0.7486921458028687,3.556350626118068,56,0
0.6435404960912943,-1.6171810576930936,1.6926146667403228,-0.5350626886781147,3.0483005366726297,48,0
